날짜,요일,평균 기온(℃),최저 기온(℃),최고 기온(℃),모기 활동 지수(서울시 평균),모기 발생 단계(서울시 평균),모기 발생 수준(서울시 평균),모기 발생 난이도(서울시 평균),모기 활동 지수(수변부),모기 발생 단계(수변부),모기 발생 수준(수변부),모기 발생 난이도(수변부),모기 활동 지수(주거지),모기 발생 단계(주거지),모기 발생 수준(주거지),모기 발생 난이도(주거지),모기 활동 지수(공원),모기 발생 단계(공원),모기 발생 수준(공원),모기 발생 난이도(공원),포집량,모기,기타,지점,지점명,평균 풍속(m/s),평균 전운량(1/10),평균 지면온도(°C),평균 5cm 지중온도(°C),0.5m 지중온도(°C),Month,Unnamed: 0,일강수량(mm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),합계 일사량(MJ/m2),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),오존농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2017-11-03,금,9.8,5.3,15.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.2,5.6,12.8,14.7,16.6,11,2293,1.5,66.0,9.9,1009.3,1019.6,5.24,40.0,27.0,0.03,0.025,0.5,0.005,,,
2017-11-04,토,5.9,2.7,10.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.5,2.4,8.6,11.5,16.1,11,2294,0.0,47.9,5.0,1018.1,1028.7,8.3,47.0,39.0,0.025,0.023,0.5,0.004,,,
2017-11-05,일,5.3,0.3,11.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,3.3,7.9,10.5,15.4,11,2295,0.0,52.5,5.8,1018.3,1028.9,2.08,37.0,26.0,0.011,0.033,0.4,0.003,,,
2017-11-06,월,8.4,3.1,11.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,5.5,11.9,12.7,15.0,11,2296,0.0,64.5,8.5,1014.2,1024.6,6.24,37.0,23.0,0.01,0.05,0.7,0.006,,,
2017-11-07,화,7.5,2.9,11.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,9.1,14.4,13.9,15.1,11,2297,0.0,61.4,9.9,1010.4,1020.7,4.41,43.0,28.0,0.004,0.064,0.7,0.004,,,
2017-11-08,수,3.2,-1.1,6.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.0,3.9,13.9,15.1,15.6,11,2298,0.0,53.3,8.1,1009.8,1020.1,7.21,57.0,29.0,0.032,0.026,0.5,0.004,,,
2017-11-09,목,1.0,-3.4,6.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.2,0.0,8.8,11.6,15.3,11,2299,0.0,39.6,4.4,1013.5,1024.0,7.63,48.0,26.0,0.008,0.052,0.7,0.004,,,
2017-11-10,금,3.0,-1.6,5.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.0,4.4,8.3,10.6,14.9,11,2300,7.5,56.3,7.2,1005.8,1016.2,2.05,42.0,23.0,0.013,0.041,0.7,0.005,,,
2017-11-11,토,-2.1,-4.8,2.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,0.0,5.2,8.6,14.2,11,2301,0.0,42.9,4.0,1011.1,1021.7,8.18,59.0,12.0,0.019,0.021,0.4,0.003,,,
2017-11-12,일,-1.6,-6.6,3.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,1.5,3.8,7.3,13.4,11,2302,0.0,57.1,5.0,1011.3,1021.9,6.72,29.0,18.0,0.011,0.036,0.5,0.003,,,
2017-11-13,월,-0.4,-3.9,4.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,7.9,6.8,8.2,12.8,11,2303,4.5,64.4,7.2,1006.7,1017.2,2.85,40.0,26.0,0.006,0.048,0.7,0.005,,,
2017-11-14,화,1.3,-4.2,8.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.4,1.9,6.1,8.9,12.9,11,2304,0.0,42.5,4.4,1008.5,1019.0,7.48,37.0,17.0,0.014,0.025,0.3,0.003,,,
2017-11-15,수,4.3,0.6,10.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.8,4.1,2.6,6.3,12.4,11,2305,0.0,38.3,2.9,1011.3,1022.1,7.34,23.0,11.0,0.02,0.021,0.4,0.005,,,
2017-11-16,목,0.9,-2.5,4.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,0.0,1.6,4.6,11.4,11,2306,0.0,30.3,1.9,1014.6,1025.5,7.66,18.0,11.0,0.011,0.028,0.3,0.003,,,
2017-11-17,금,-0.4,-2.5,2.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,8.5,1.6,3.8,10.7,11,2307,0.0,39.4,3.0,1009.2,1020.0,1.24,39.0,24.0,0.003,0.048,0.7,0.004,,,
2017-11-18,토,3.0,-3.3,7.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.4,0.0,0.4,3.6,10.3,11,2308,0.0,38.5,2.0,1013.0,1024.0,7.97,37.0,22.0,0.024,0.013,0.4,0.005,,,
2017-11-19,일,3.3,-0.3,7.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,2.8,-0.8,2.1,9.5,11,2309,0.0,37.8,2.0,1016.4,1027.4,7.42,18.0,10.0,0.017,0.019,0.3,0.003,,,
2017-11-20,월,2.5,-2.9,9.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,3.5,-0.3,1.9,9.0,11,2310,0.0,55.3,3.3,1016.0,1026.9,2.08,35.0,21.0,0.01,0.036,0.6,0.004,,,
2017-11-21,화,6.4,1.3,11.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,1.1,0.8,2.8,8.5,11,2311,0.0,55.6,3.5,1015.7,1026.5,7.14,47.0,31.0,0.004,0.049,0.8,0.004,,,
2017-11-22,수,3.2,-1.8,8.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.4,5.1,2.8,4.6,8.6,11,2312,0.5,54.8,4.6,1007.8,1018.4,4.17,63.0,34.0,0.011,0.04,0.7,0.005,,,
2017-11-23,목,-2.4,-5.2,2.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.1,4.8,0.9,2.9,8.7,11,2313,1.2,49.3,3.2,1009.8,1020.6,5.25,21.0,11.0,0.015,0.024,0.4,0.004,,,
2017-11-24,금,-2.2,-7.6,3.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,3.3,1.2,3.4,8.4,11,2314,0.0,62.5,3.7,1013.9,1024.8,6.34,18.0,12.0,0.013,0.025,0.4,0.003,,,
2017-11-26,일,1.9,-4.6,8.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,4.3,3.5,5.3,7.9,11,2316,0.0,71.6,5.5,1014.4,1025.2,5.95,39.0,25.0,0.011,0.032,0.7,0.003,,,
2017-11-27,월,4.9,3.1,8.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.3,0.9,1.9,3.7,8.0,11,2317,0.0,53.0,3.8,1016.1,1026.9,2.08,45.0,29.0,0.004,0.049,0.8,0.004,,,
2017-11-28,화,-1.2,-6.1,4.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,8.4,3.9,5.0,7.8,11,2318,0.5,64.1,6.2,1011.9,1022.5,4.21,68.0,52.0,0.003,0.072,1.3,0.008,,,
2017-11-29,수,-4.2,-8.2,-0.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.8,5.4,4.3,6.2,8.3,11,2319,0.0,48.3,4.0,1015.3,1026.1,7.04,55.0,27.0,0.014,0.028,0.5,0.004,,,
2017-11-30,목,0.2,-4.5,6.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.3,2.0,-0.2,2.7,8.2,11,2320,0.0,26.8,1.3,1018.0,1029.0,2.08,16.0,8.0,0.024,0.019,0.4,0.005,,,
2017-12-01,금,0.7,-3.5,4.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.6,2.3,-1.9,0.9,7.4,12,2321,0.0,49.4,2.7,1019.9,1030.9,5.97,17.0,12.0,0.012,0.031,0.4,0.004,,,
2017-12-02,토,-3.8,-7.1,-0.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.7,3.8,0.4,2.2,6.8,12,2322,0.0,59.9,4.1,1017.3,1028.1,6.33,35.0,24.0,0.004,0.047,0.7,0.005,,,
2017-12-03,일,-0.5,-5.6,5.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,9.0,4.6,4.8,6.9,12,2323,4.0,83.1,7.2,1012.5,1023.2,3.01,48.0,36.0,0.002,0.048,0.9,0.004,,,
2017-12-04,월,-7.0,-11.0,-2.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.4,1.4,1.2,3.6,7.3,12,2324,0.1,48.1,2.9,1012.2,1023.2,6.79,39.0,26.0,0.018,0.024,0.6,0.005,,,
2017-12-05,화,-9.4,-12.3,-5.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.118604651,1.6,-2.7,0.4,6.8,12,2325,0.1,40.1,1.8,1012.0,1023.0,0.86,19.0,10.0,0.019,0.02,0.4,0.004,,,
2017-12-06,수,-8.7,-12.0,-4.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.118604651,7.0,0.4,1.7,6.1,12,2326,1.2,72.6,4.5,1011.7,1022.5,6.14,30.0,21.0,0.005,0.043,0.7,0.005,,,
2017-12-07,목,-6.6,-11.2,-1.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.7,3.5,1.7,3.1,6.1,12,2327,0.0,64.5,4.2,1012.0,1022.8,5.85,49.0,35.0,0.009,0.032,0.5,0.004,,,
2017-12-08,금,-3.0,-7.5,0.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,2.1,-1.7,0.7,6.1,12,2328,0.0,41.3,1.9,1013.2,1024.3,6.89,29.0,21.0,0.015,0.025,0.5,0.005,,,
2017-12-09,토,-5.7,-8.1,-2.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.0,2.8,-1.0,0.7,5.6,12,2329,0.0,46.1,2.7,1009.6,1020.4,6.32,38.0,24.0,0.004,0.043,0.4,0.005,,,
2017-12-10,일,-6.7,-10.8,-2.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,7.0,-0.2,0.8,5.4,12,2330,4.1,67.9,4.6,1004.0,1014.7,2.08,37.0,26.0,0.011,0.034,0.7,0.004,,,
2017-12-11,월,-1.6,-5.9,3.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.5,0.3,-3.2,-0.1,5.0,12,2331,0.0,40.5,1.5,1012.9,1024.1,7.01,41.0,12.0,0.015,0.014,0.2,0.003,,,
2017-12-12,화,-3.9,-8.5,-0.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.1,0.0,-6.0,-2.0,4.6,12,2332,0.0,41.9,1.2,1019.3,1030.6,6.8,30.0,17.0,0.017,0.018,0.5,0.005,,,
2017-12-13,수,-0.9,-5.6,4.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.7,0.0,-6.4,-2.7,4.3,12,2333,0.0,42.0,1.3,1021.4,1032.8,6.81,30.0,18.0,0.015,0.024,0.5,0.003,,,
2017-12-14,목,3.4,-1.9,6.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,0.9,5.9,-5.4,-2.8,4.0,12,2334,0.0,42.9,1.6,1020.9,1032.2,3.7,49.0,31.0,0.004,0.044,0.5,0.005,,,
2017-12-15,금,6.1,5.0,8.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.0,7.3,-3.0,-1.7,3.9,12,2335,0.0,52.6,2.6,1016.0,1027.0,2.41,76.0,59.0,0.002,0.073,1.4,0.008,,,
2017-12-16,토,2.9,-0.6,5.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.0,0.0,-4.4,-1.7,3.8,12,2336,0.0,43.1,1.7,1016.7,1027.8,6.4,55.0,43.0,0.014,0.02,0.8,0.005,,,
2017-12-17,일,-2.1,-4.9,0.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,1.1,-5.7,-2.6,3.6,12,2337,0.0,38.1,1.4,1019.7,1030.9,6.51,33.0,13.0,0.019,0.019,0.3,0.004,,,
2017-12-18,월,-3.8,-7.9,-1.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.2,6.8,-1.6,-0.9,3.6,12,2338,3.4,80.0,4.4,1015.9,1026.9,1.66,57.0,38.0,0.004,0.054,1.1,0.004,,,
2017-12-19,화,-6.9,-10.3,-2.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.1,1.0,-2.0,-1.4,3.1,12,2339,0.0,49.4,2.2,1020.7,1031.8,6.61,40.0,18.0,0.016,0.023,0.5,0.006,,,
2017-12-20,수,-2.1,-6.8,0.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,7.1,-2.6,-1.7,3.2,12,2340,0.2,68.0,3.2,1020.0,1031.1,3.36,40.0,23.0,0.004,0.041,0.4,0.004,,,
2017-12-21,목,1.4,-1.2,4.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.2,0.4,-2.2,-0.8,3.2,12,2341,0.0,71.4,4.0,1020.3,1031.3,6.15,52.0,40.0,0.003,0.055,1.1,0.006,,,
2017-12-22,금,-0.3,-3.2,3.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,8.4,0.4,0.1,3.2,12,2342,0.0,66.6,5.2,1015.3,1026.1,3.41,56.0,41.0,0.003,0.064,1.2,0.007,,,
2017-12-23,토,-2.1,-4.9,0.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,8.0,1.7,0.6,3.2,12,2343,0.0,75.8,7.1,1012.0,1022.6,3.28,100.0,75.0,0.007,0.059,1.1,0.008,,,
2017-12-24,일,-3.8,-7.9,-1.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,6.6,1.5,0.7,3.1,12,2344,20.0,82.0,6.3,1003.2,1013.9,0.7,71.0,58.0,0.016,0.042,1.1,0.006,,,
2017-12-25,월,-6.9,-10.3,-2.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.8,2.1,-1.0,0.1,2.8,12,2345,0.0,43.1,2.3,1012.2,1023.1,6.77,25.0,15.0,0.023,0.021,0.5,0.006,,,
2017-12-26,화,-2.1,-6.8,0.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.9,0.3,-2.5,-0.2,2.8,12,2346,0.0,41.8,2.0,1014.7,1025.8,6.72,22.0,12.0,0.017,0.024,0.4,0.004,,,
2017-12-27,수,2.1,-0.4,6.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,0.0,-4.6,-1.4,2.8,12,2347,0.0,31.4,1.1,1019.3,1030.5,6.61,22.0,13.0,0.015,0.024,0.4,0.004,,,
2017-12-28,목,1.4,-1.2,4.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.3,8.5,-1.7,-0.8,2.9,12,2348,0.0,47.0,2.6,1019.0,1030.0,3.79,39.0,26.0,0.005,0.046,0.8,0.006,,,
2017-12-29,금,-0.3,-3.2,3.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,4.6,0.4,0.1,2.9,12,2349,0.0,67.0,4.8,1016.1,1027.0,3.87,93.0,67.0,0.006,0.049,0.5,0.007,,,
2017-12-30,토,-1.3,-5.1,3.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,0.9,9.3,-0.2,0.1,2.9,12,2350,0.7,79.5,5.4,1013.9,1024.7,2.25,112.0,88.0,0.004,0.06,1.3,0.006,,,
2017-12-31,일,-1.8,-4.3,1.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.3,1.9,0.2,0.3,2.8,12,2351,1.0,54.4,3.2,1012.8,1023.7,6.63,55.0,35.0,0.024,0.02,0.6,0.006,,,
2016-05-01,일,18.8,12.2,26.0,254.4,2단계,관심,하,,,,,,,,,,,,,-,-,-,108,서울,2.2,5.6,20.2,18.9,15.8,5,2352,0.0,40.5,8.4,1003.5,1013.5,17.07,45.0,20.0,0.045,0.032,0.6,0.005,,,
2016-05-02,월,21.1,16.5,28.4,273.5,2단계,관심,하,,,,,,,,,,,,,-,-,-,108,서울,2.2,7.0,24.4,22.0,16.3,5,2353,16.5,64.5,15.4,1001.1,1011.0,15.89,40.0,21.0,0.04,0.024,0.4,0.003,,,
2016-05-03,화,12.9,8.9,17.6,304.0,2단계,관심,하,,,,,,,,,,,,,"2,132","2,123",9,108,서울,4.9,10.0,14.8,15.4,17.3,5,2354,27.0,86.1,13.2,984.5,994.6,1.63,16.0,9.0,0.035,0.01,0.5,0.003,,,
2016-05-04,수,15.7,10.2,20.6,256.2,2단계,관심,하,,,,,,,,,,,,,207,200,7,108,서울,5.1,1.6,16.6,16.6,16.0,5,2355,0.0,46.6,8.0,993.6,1003.7,24.88,57.0,13.0,0.037,0.017,0.3,0.004,,,
2016-05-05,목,18.9,10.2,26.9,243.8,1단계,쾌적,상,,,,,,,,,,,,,"1,977","1,965",12,108,서울,1.7,4.5,20.0,19.1,16.0,5,2356,7.5,50.8,10.1,1002.5,1012.5,21.6,52.0,23.0,0.033,0.039,0.6,0.006,,,
2016-05-06,금,16.3,13.0,18.6,248.5,1단계,쾌적,상,,,,,,,,,,,,,"2,703","2,687",16,108,서울,2.0,9.3,16.8,17.0,16.9,5,2357,9.5,89.3,16.5,996.8,1006.9,1.91,60.0,25.0,0.011,0.038,0.5,0.003,,,
2016-05-07,토,16.5,10.7,22.6,243.2,1단계,쾌적,상,,,,,,,,,,,,,"1,234","1,228",6,108,서울,2.6,2.0,19.3,18.3,16.4,5,2358,0.0,60.3,10.5,1004.0,1014.1,23.93,131.0,25.0,0.03,0.028,0.4,0.005,,,
2016-05-08,일,19.4,11.6,26.8,249.0,1단계,쾌적,상,,,,,,,,,,,,,"2,396","2,381",15,108,서울,2.1,5.4,20.8,20.1,16.7,5,2359,0.0,44.8,9.2,1005.8,1015.8,23.51,46.0,14.0,0.038,0.028,0.4,0.004,,,
2016-05-09,월,20.2,16.3,25.4,249.6,1단계,쾌적,상,,,,,,,,,,,,,"2,727","2,709",18,108,서울,2.0,8.3,23.1,21.4,17.4,5,2360,0.0,43.0,9.8,1000.6,1010.5,17.4,68.0,22.0,0.032,0.041,0.4,0.004,,,
2016-05-10,화,14.5,12.5,18.1,240.8,1단계,쾌적,상,,,,,,,,,,,,,"2,192","2,182",10,108,서울,2.3,9.1,16.9,16.9,17.9,5,2361,13.5,82.4,13.5,997.0,1007.1,4.6,28.0,14.0,0.038,0.024,0.3,0.004,,,
2016-05-11,수,16.4,10.4,23.5,252.1,2단계,관심,하,,,,,,,,,,,,,"1,888","1,883",5,108,서울,2.0,2.0,21.2,18.9,16.9,5,2362,0.0,60.9,10.9,999.4,1009.5,24.41,24.0,9.0,0.038,0.027,0.4,0.003,,,
2016-05-12,목,17.8,12.1,24.0,261.1,2단계,관심,하,,,,,,,,,,,,,"2,389","2,376",13,108,서울,2.7,3.3,22.2,20.1,17.4,5,2363,0.0,62.4,12.2,1002.9,1012.9,23.94,33.0,16.0,0.035,0.034,0.4,0.005,,,
2016-05-13,금,18.6,12.7,25.4,258.2,2단계,관심,하,,,,,,,,,,,,,"1,961","1,942",19,108,서울,2.1,3.6,24.0,21.6,18.0,5,2364,0.5,57.0,11.3,1009.4,1019.5,24.86,27.0,18.0,0.047,0.022,0.5,0.005,,,
2016-05-14,토,20.2,15.1,26.9,277.8,2단계,관심,하,,,,,,,,,,,,,"2,860","2,838",22,108,서울,2.3,5.5,24.7,22.5,18.5,5,2365,0.0,47.1,10.5,1010.9,1020.9,23.78,36.0,22.0,0.042,0.032,0.5,0.004,,,
2016-05-15,일,17.4,12.3,24.2,306.4,2단계,관심,하,,,,,,,,,,,,,"3,360","3,341",19,108,서울,2.7,9.0,20.1,20.1,19.1,5,2366,45.0,73.9,14.3,999.4,1009.4,12.53,37.0,21.0,0.027,0.023,0.4,0.003,,,
2016-05-16,월,15.9,10.8,21.9,299.9,2단계,관심,하,,,,,,,,,,,,,"3,678","3,673",5,108,서울,3.2,3.0,20.6,19.1,18.8,5,2367,2.5,57.0,9.5,999.7,1009.8,24.54,32.0,19.0,0.045,0.02,0.4,0.006,,,
2016-05-17,화,19.3,10.9,26.6,256.9,2단계,관심,하,,,,,,,,,,,,,"3,165","3,103",62,108,서울,1.9,0.0,23.6,20.7,18.5,5,2368,0.0,48.8,10.1,1005.7,1015.7,24.69,58.0,37.0,0.041,0.046,0.6,0.008,,,
2016-05-18,수,22.3,13.5,29.5,275.2,2단계,관심,하,,,,,,,,,,,,,"7,357","7,318",39,108,서울,1.9,0.5,26.9,22.7,18.8,5,2369,0.0,40.3,9.8,1008.0,1018.0,25.77,54.0,36.0,0.025,0.055,0.6,0.007,,,
2016-05-19,목,24.3,16.3,31.9,309.7,2단계,관심,하,,,,,,,,,,,,,"3,949","3,896",53,108,서울,1.6,0.0,29.6,24.4,19.4,5,2370,0.0,36.4,10.0,1007.2,1017.0,24.95,0.0,0.0,0.0,0.0,0.0,0.0,,,
2016-05-20,금,24.0,16.8,31.6,353.6,2단계,관심,중,,,,,,,,,,,,,"4,485","4,433",52,108,서울,1.8,0.6,28.4,24.3,20.0,5,2371,0.0,32.0,9.1,1007.2,1017.0,23.48,54.0,25.0,0.043,0.052,0.3,0.006,,,
2016-05-21,토,24.1,17.8,30.4,407.0,2단계,관심,중,,,,,,,,,,,,,"5,164","5,112",52,108,서울,2.0,2.6,29.3,24.8,20.3,5,2372,0.0,23.8,6.9,1007.9,1017.7,24.05,34.0,26.0,0.038,0.033,0.3,0.003,,,
2016-05-22,일,24.7,17.6,31.7,438.4,2단계,관심,상,,,,,,,,,,,,,"9,849","9,818",31,108,서울,1.9,2.8,30.8,25.6,20.6,5,2373,0.0,35.0,10.4,1006.0,1015.8,24.63,54.0,41.0,0.061,0.023,0.3,0.005,,,
2016-05-23,월,23.3,18.3,29.4,522.5,3단계,주의,하,,,,,,,,,,,,,"6,109","6,076",33,108,서울,2.1,7.5,28.1,25.0,21.0,5,2374,0.0,43.0,11.8,1002.2,1012.0,17.7,65.0,46.0,0.051,0.044,0.6,0.006,,,
2016-05-24,화,16.8,15.4,21.8,614.4,3단계,주의,중,,,,,,,,,,,,,"5,579","5,532",47,108,서울,2.6,7.0,18.5,19.3,21.1,5,2375,38.5,82.6,15.7,996.9,1006.9,7.08,31.0,23.0,0.031,0.026,0.3,0.004,,,
2016-05-25,수,19.7,15.3,24.4,609.6,3단계,주의,중,,,,,,,,,,,,,"6,837","6,788",49,108,서울,2.7,6.9,21.1,21.3,20.0,5,2376,0.0,67.9,15.3,999.8,1009.7,15.6,85.0,55.0,0.035,0.021,0.5,0.004,,,
2016-05-26,목,19.4,17.5,22.9,582.1,3단계,주의,하,,,,,,,,,,,,,"5,302","5,275",27,108,서울,1.8,8.1,19.4,19.8,20.2,5,2377,0.0,72.0,16.1,1000.5,1010.4,8.3,103.0,71.0,0.038,0.041,0.7,0.005,,,
2016-05-27,금,20.9,14.8,27.1,527.9,3단계,주의,하,,,,,,,,,,,,,"6,003","5,975",28,108,서울,1.7,7.1,23.2,22.3,19.8,5,2378,0.0,61.3,14.2,1001.3,1011.3,20.68,86.0,51.0,0.044,0.022,0.4,0.004,,,
2016-05-28,토,21.7,17.2,28.0,487.3,2단계,관심,상,,,,,,,,,,,,,"6,976","6,949",27,108,서울,2.1,2.9,28.3,24.1,20.3,5,2379,0.0,56.1,14.1,997.9,1007.8,23.9,68.0,36.0,0.05,0.03,0.4,0.004,,,
2016-05-29,일,21.5,17.2,27.6,465.9,2단계,관심,상,,,,,,,,,,,,,"6,244","6,220",24,108,서울,2.3,4.1,27.6,23.9,20.9,5,2380,0.0,56.1,14.1,994.8,1004.6,20.67,78.0,40.0,0.042,0.044,0.6,0.006,,,
2016-05-30,월,22.1,16.9,28.9,434.5,2단계,관심,상,,,,,,,,,,,,,"5,937","5,910",27,108,서울,2.4,0.0,30.1,25.2,21.1,5,2381,0.0,57.3,14.4,996.9,1006.7,24.57,97.0,60.0,0.053,0.038,0.7,0.007,,,
2016-05-31,화,21.6,17.4,27.6,427.2,2단계,관심,상,,,,,,,,,,,,,"5,428","5,403",25,108,서울,2.5,2.9,27.9,25.0,21.5,5,2382,0.0,63.6,15.8,997.4,1007.3,21.99,69.0,43.0,0.038,0.04,0.6,0.005,,,
2016-06-01,수,23.3,17.1,29.9,460.2,2단계,관심,상,,,,,,,,,,,,,"6,254","6,230",24,108,서울,2.1,2.4,29.6,25.6,21.7,6,2383,9.789795918367346,45.8,12.0,997.4,1007.1,24.45,32.0,18.0,0.04,0.026,0.4,0.003,,,
2016-06-02,목,23.2,17.2,29.1,496.2,2단계,관심,상,,,,,,,,,,,,,"6,049","6,029",20,108,서울,2.4,0.6,31.7,26.0,21.9,6,2384,9.789795918367346,38.3,10.5,1000.0,1009.8,25.38,44.0,22.0,0.033,0.025,0.5,0.006,,,
2016-06-03,금,22.2,17.6,27.7,539.9,3단계,주의,하,,,,,,,,,,,,,"9,880","9,643",237,108,서울,2.2,4.0,29.6,25.8,22.2,6,2385,9.789795918367346,48.1,12.3,1000.9,1010.8,22.84,46.0,23.0,0.039,0.033,0.4,0.006,,,
2016-06-04,토,21.2,18.2,26.3,558.4,3단계,주의,하,,,,,,,,,,,,,"7,341","7,316",25,108,서울,1.6,7.5,25.7,23.6,22.3,6,2386,9.789795918367346,51.8,12.9,999.1,1008.9,11.24,45.0,25.0,0.029,0.03,0.3,0.004,,,
2016-06-05,일,24.7,17.3,32.2,554.7,3단계,주의,하,,,,,,,,,,,,,"8,157","8,140",17,108,서울,1.7,3.5,33.7,26.6,21.9,6,2387,9.789795918367346,47.3,13.7,1000.5,1010.3,24.43,55.0,27.0,0.046,0.034,0.6,0.003,,,
2016-06-06,월,23.3,20.8,28.4,581.5,3단계,주의,하,,,,,,,,,,,,,"26,465","26,441",24,108,서울,2.3,7.4,28.0,25.7,22.6,6,2388,0.0,49.1,13.9,1002.4,1012.2,15.57,20.0,12.0,0.047,0.015,0.3,0.003,,,
2016-06-07,화,21.7,19.6,25.9,606.2,3단계,주의,중,,,,,,,,,,,,,"15,792","15,775",17,108,서울,1.7,6.8,22.8,23.8,22.7,6,2389,0.1,69.5,17.8,1000.3,1010.2,9.42,35.0,24.0,0.042,0.026,0.4,0.003,,,
2016-06-08,수,22.1,18.2,27.7,616.5,3단계,주의,중,,,,,,,,,,,,,"6,990","6,958",32,108,서울,2.3,5.1,31.3,25.8,22.3,6,2390,9.789795918367346,65.9,17.0,999.7,1009.6,20.45,45.0,23.0,0.024,0.031,0.2,0.006,,,
